id,genre,trackName,artistName,valence,energy
41ZlE6i2wC5hz1ok6q3nqE,hardcore,No Way,Adolescents,0.207,0.98
19LD3gNMZgG6L0T3AQxMBH,hardcore,Waste of Time,Madball,0.235,0.972
4MGN5la8tzZ4W1ON0yecym,hardcore,Roadside,Rise Against,0.193,0.367
28CzlFHHxBf68YfOPqm8O2,hardcore,Go Nowhere,Reagan Youth,0.709,0.545
5dpeG993NwLzZ4jZkrRcos,hardcore,Flesh and Blood,Trash Talk,0.288,0.943
6lppv0IlPf4l11yR6wRleP,hardcore,Fascist Pig,Suicidal Tendencies,0.591,0.855
6Dbhah7ZoLdKyauvDl3qXL,hardcore,Self Destruct,Adolescents,0.208,0.986
5lgVn4wzN65nBVm3Vce9IO,hardcore,Pushed Too Far,Sick Of It All,0.606,0.995
7jBih1ke6mLZI0BpFxGPzQ,hardstyle,Anger,D-Block & S-te-Fan,0.119,0.976
4DeRRVWtl1xJljCNaGbQHw,hardstyle,Subsonic (Hardbass Edit) - CD Version,Headhunterz,0.104,0.949
0nbmSGAnSnBqCa1VlbGVGT,hardstyle,Never Say Goodbye (feat. Bright Lights) - Wildstylez Remix,Hardwell,0.329,0.946
0eMaT355ql5YzRhSVK6fRs,hardstyle,Do What I Can't Do - Original Mix,The Anarchist,0.662,0.996
7rJrooCgnik6iYPWxwd7LE,hardstyle,Have You,Noisecontrollers,0.241,0.932
5irdIdByIFwZmKQroXthHV,hardstyle,Imaginary - Edit,Brennan Heart,0.287,0.594
5krlUFIVCIUt2xOin3rybu,hardstyle,The Sound Of The Underground - Da Tweekaz remix,DJ Isaac,0.557,0.997
0OL3rimCyRwb7XIvZr9ch7,hardstyle,It's All Confusion - Original,Ambassador Inc,0.17,0.841
5fiQg5xPHHMyDAXy8uGYBH,hardstyle,Mammoth - Coone Remix,Various Artists,0.0987,0.946
5M2urKCPnhOPNeGCi6Jm9W,hardstyle,Wake Up!,Brennan Heart,0.0893,0.668
6rkeaQRCWZxwkjhyqgxjXi,heavy-metal,Mouth for War,Pantera,0.627,0.954
3w9zHVKI28aUPZTxq8oDC6,heavy-metal,Electric Eye,Judas Priest,0.361,0.948
2Mn3w07L3IYR8LpnjGBZx6,heavy-metal,The Pentagram Burns,Satyricon,0.41,0.956
4IvWcj0ZS0nGZKuykTPolm,heavy-metal,Punishment Through Time,Paradise Lost,0.228,0.934
7iWTV4w2vTse1o83uqYeu5,heavy-metal,House Of Sleep,Amorphis,0.365,0.864
0gAV3a4d7PPkXo1E9KLmxF,heavy-metal,Divergency,Born Of Osiris,0.165,0.981
3qVSqmrEt15Ng8L9tRPOPl,heavy-metal,The Racing Heart,Katatonia,0.0833,0.397
2QXQcu9tr0IRkxe80JVSnF,heavy-metal,Combustion,Meshuggah,0.502,0.997
1aPQhwQfYSYM81SVDeC92T,heavy-metal,Wild Child,W.A.S.P.,0.406,0.897
2SQ0pYTVQvaxGYCQveG54K,heavy-metal,The Primeval Dark,Insomnium,0.23,0.878
04Rz403IY7QUqgfrTWX6OU,hip-hop,Da Graveyard,Big L,0.646,0.757
49zD0wr2S3d0lZPib0K4e1,hip-hop,F*ck Up Some Commas,Future,0.46,0.568
6KBYefIoo7KydImq1uUQlL,hip-hop,Bodak Yellow,Cardi B,0.485,0.703
6rje9f1wRFJDO2iTORw0lH,hip-hop,I Know,Big Sean,0.267,0.334
1jQvUmf16VE9WQCPuK2e8K,hip-hop,STOOPID,6ix9ine,0.832,0.63
1xIxMz1sNQ4b6svH1GuTtF,hip-hop,Gimme the Loot - 2005 Remaster,The Notorious B.I.G.,0.68,0.662
66Q3fAmSX5eHamgbKa9alP,hip-hop,Real Friends,Kanye West,0.124,0.744
1rlIrbWboTRGeKfHhgbJRZ,hip-hop,FLIP THE SWITCH (feat. Drake),Quavo,0.496,0.637
1DTuA87dyw72Sn9bldhp2z,hip-hop,Nobody Move,Eazy-E,0.714,0.747
6eAIynPK19mHRypXB26o6X,hip-hop,"Guillotine (Swordz) (feat. Ghostface Killah, Inspectah Deck & GZA (Genius))",Raekwon,0.809,0.728
6Y1G7BEpIrerjrDeXhOSuz,holidays,What Child Is This?,Various Artists,0.168,0.276
0KNTX0SUKcFbGYstRsJkVY,holidays,The Little Drummer Boy,Henry Mancini,0.223,0.131
2f9RwcJVBMPDPxdcHWVwZl,holidays,Jingle Bell Rock,Wayne Newton,0.811,0.549
62vkF7SG6XsTMb1zvXocMf,holidays,Rudolph the Red Nosed Reindeer,Various Artists,0.719,0.157
0aFvbvf7DYBmIY8YBOvVZQ,holidays,God Rest Ye Merry Gentlemen,Canadian Brass,0.161,0.0932
4CsqIL3lAQoJhXlVtq9IUH,holidays,"Let It Snow, Let It Snow, Let It Snow",Various Artists,0.646,0.303
7GOKjBRhVKGzqgbFt3qI5e,holidays,Nuttin' for Christmas,Various Artists,0.892,0.202
6y8vYcoVOBmSYBT626p0bz,holidays,The Christmas Song,Joe Williams,0.241,0.0984
4Z3xfHt6XO7UBQnFIGNKsd,holidays,,Various Artists,0.955,0.79
0PxMHZoeyyTdyOBBUkRbcr,holidays,Rudolph The Red Nose Reindeer,Spike Jones & His City Slickers,0.682,0.464
7qbXjglPXSQW4mNYP3Yk93,honky-tonk,Seminole Wind,John Anderson,0.171,0.649
5qYiVdWxd84wRWGIQ9Hts6,honky-tonk,As She's Walking Away (feat. Alan Jackson),Zac Brown Band,0.374,0.619
59FhRUTbBuT05t8w1dvWLI,honky-tonk,Over When It's Over,Eric Church,0.842,0.531
5U2uhwJseYO7eH5nEwPb8z,honky-tonk,I Fall To Pieces,Various Artists,0.538,0.376
5pQtfVIaQvINzl0XIGKNrC,honky-tonk,Redneck Woman,Gretchen Wilson,0.74,0.847
7xJqaCgeteqWPogqjjxkBl,honky-tonk,American Saturday Night,Brad Paisley,0.733,0.938
6Xx0F7znbLmbISbquFZLXM,honky-tonk,Vem vem vem (Shame Shame Shame),Lasse Stefanz,0.806,0.63
02eD9ymfJOJOhM97HYp5R9,honky-tonk,The House That Built Me,Miranda Lambert,0.206,0.3
13Oda4GsHXzRAfquxWkrzA,honky-tonk,Ladies Love Country Boys,Trace Adkins,0.96,0.959
3xm4v1MDlEuBOaqs7CtmUA,honky-tonk,He Stopped Loving Her Today - Single Version,George Jones,0.43,0.195
1FH7KpARzvcRXZZm2RNdse,house,X You - Original Version,Avicii,0.189,0.725
5PqQiSmjGTYyLSzBFbQWse,house,Arena - Original Mix,Tiësto,0.339,0.901
03fAVei89vxfO70FuLMrfc,house,Crackin - Martin Garrix Edit,Bassjackers,0.165,0.885
0CAe967pgRZUQpYXHtzRBn,house,Calling (Lose My Mind) - R3hab & Swanky Tunes Vocal Mix,Sebastian Ingrosso,0.0746,0.671
6PtXobrqImYfnpIxNsJApa,house,Bad (feat. Vassy) - Radio Edit,David Guetta,0.411,0.972
5vQIaNoKsT4xkG1j2KFBFs,house,Gold Skies,Martin Garrix,0.209,0.815
4eUMbFJ6l8UogwBENovA4v,house,Chasing Time,Vicetone,0.462,0.818
4Xfzxodo4EqR4Otxo3cc2g,house,DNA - Calvin Harris Remix Edit,Empire of the Sun,0.337,0.884
3qC3qmZNDXu62hc8YbhWsy,house,Dear Boy,Avicii,0.253,0.581
092dz2yORKaJpC05ZlN9ME,house,Thunder - Original Mix,W&W,0.228,0.884
5D7jl5qqynjNZZEiy4KQ2b,idm,Hey Saturday Sun,Boards of Canada,0.408,0.659
7GtTrKSTX2Sgom8nKp7cDu,idm,Hy A Scullyas Lyf Adhagrow,Aphex Twin,0.663,0.476
4miEA9U9PZKBYryATLzCKC,idm,Hasty Boom Alert,µ-Ziq,0.215,0.858
4pdhI6RaBHDealxeBiTZuD,idm,Deauville,Arovane,0.0551,0.334
24CqnsFOPGCZCRVVJlXoqs,idm,Angel Echoes,Four Tet,0.182,0.536
2BW9Mjk8pz9qDN9zJaeCO9,idm,Aaron2,Venetian Snares,0.362,0.98
1GaiiQWVhb6c8zNLaqFDlG,idm,Analogue Bubblebath,AFX,0.0366,0.693
3JdvEIcI6e6Ovi7bGJO1b1,idm,Cow Cud Is A Twin,Aphex Twin,0.663,0.648
5XXpEMHnc2mvysbotodu5N,idm,Riot,Flying Lotus,0.415,0.949
0hH9vRx4gYBYNQT60L7ejh,idm,Autriche,Autechre,0.135,0.434
6N7FhKX06WBDXd8LEOSWSC,indian,Chane Ke Khef Mein,Chane Ke Khet Mein,0.869,0.681
0fhtqtSdgl6MmGJT4eBOt7,indian,O Mere Khuda (Dance Mix),Atif Aslam,0.89,0.89
1hiymB0nRJQQ661XjVRNzP,indian,Chhabeela,Monty Sharma,0.841,0.717
1y6xB8iC1gn8YQxLPeXbup,indian,Man Baawra,Rahat Fateh Ali Khan,0.192,0.527
51f7aDaCsjcTyo1sQoMhdN,indian,Ae Nazneen Suno Na,A.R. Rahman,0.512,0.435
33bqU5DTpKSVZ6fNE9G2oh,indian,Saagar Jaisi Aankhonwali - Saagar / Soundtrack Version,Various Artists,0.438,0.415
0qPyLtRMuDc5wJ2Mfrm9HN,indian,Bolo Ta Ra Ra,Daler Mehndi,0.915,0.839
1wDmuP1rMYe2E1amlyodBk,indian,Chak Glass,Imran Khan,0.93,0.8
6NPVjNh8Jhru9xOmyQigds,indian,Happy,Various Artists,0.962,0.757
7N36VxuNR5wFAlt0mD6Xgr,indian,Yeh Dil Deewana,Nadeem Shravan,0.232,0.5
0gW3lgv1A0LjdWim1O21xo,indie,Loro,Pinback,0.75,0.339
5OiaAaIMYlCZONyDBxqk4G,indie,First Day Of My Life,Bright Eyes,0.385,0.201
4JvclO8lNugobD1afavcYS,indie,Nantes,Beirut,0.638,0.533
7BT9NNN1mNFU3l3u8hX6MW,indie,Stained Glass,Real Estate,0.794,0.849
1LfWibYjk0TD8YNPtzym9A,indie,33 “GOD”,Bon Iver,0.326,0.389
4yPY2X0FyUqU3RwHzPr9Fh,indie,Get Lost,Washed Out,0.743,0.961
4G2yqD7N1igPRafkvJb7S4,indie,Gravity Rides Everything,Modest Mouse,0.71,0.417
6MLZXY8VnO8srdUEDL37yP,indie,No Waves,FIDLAR,0.335,0.929
5k7VKj1Xwy5DjO4B0PdAOb,indie,Nude,Radiohead,0.156,0.342
5eyTSlaihupr5Evo1pigNw,indie,Hug Of Thunder,Broken Social Scene,0.49,0.428
68dF2fJhETbjO3BVr3WUHo,indie-pop,Song 2,Blur,0.855,0.709
1pHP4JeQV9wDx87D6qH9hD,indie-pop,Here It Goes Again,OK Go,0.81,0.882
4WiIscpBgQFm5qIyjoH7M4,indie-pop,Heads Will Roll,Yeah Yeah Yeahs,0.791,0.903
3LygB73wJZlok3J7ZIUIqb,indie-pop,Feels Like We Only Go Backwards,Tame Impala,0.556,0.901
1595LW73XBxkRk2ciQOHfr,indie-pop,A-Punk,Vampire Weekend,0.857,0.816
4o0NjemqhmsYLIMwlcosvW,indie-pop,The Funeral,Band of Horses,0.127,0.769
3FtYbEfBqAlGO46NUDQSAt,indie-pop,Electric Feel,MGMT,0.561,0.803
6ZapsNk1ZpaebNXAIohP9R,indie-pop,Home,Edward Sharpe & The Magnetic Zeros,0.137,0.589
432bTTNTIOsX2KJzuYmrKP,indie-pop,Digital Witness,St. Vincent,0.891,0.45
5imUTBF35uIoABlV9g9da2,indie-pop,Fall In Love,Phantogram,0.265,0.859
0xJ29UmDSzVQpT1U8FhG2m,industrial,Attention Whore,Suicide Commando,0.248,0.949
3VGA93mlzkpIpaZ7D7XkmK,industrial,The Sound Of The Crowd - 2002 Digital Remaster,The Human League,0.917,0.525
1A2KYJjO2g1eA14q2CXo58,industrial,Roadhouse Blues,Ministry & Co-Conspirators,0.0487,0.881
2uXfGz59MrSx96qvHRveF0,industrial,Dead Stars,Covenant,0.964,0.995
3sAcXRYLUeEXMBHDBf84kp,industrial,Feuer Frei,Nachtmahr,0.484,0.983
5NeOiaAv2oMOgvXTAr9OgZ,industrial,Gripped By Fear,Front 242,0.598,0.454
28A6o1UqAK11Fm63i9NAXa,industrial,Sent to Destroy,Combichrist,0.193,0.962
6dpWbwQ4ZGNSW6q4yKCiRZ,industrial,The Dope Show,Marilyn Manson,0.335,0.734
18Gfd9yCYaaHggjE8XyP7B,industrial,Hau Ruck (Edit),KMFDM,0.168,0.838
2tBtMShYTQKRP3VlgrtoWt,industrial,Grace,Ministry,0.0511,0.838
0rJgrX9vrMeBzxsZCYT8F6,iranian,Man Bishtar,Shahyad,0.789,0.881
5aMAcSK5azKjyp42SyXvSa,iranian,Gonjeshkake Ashe Mashe,Farhad,0.305,0.537
1qPzsSGo5FJBVM3KFxbnBg,iranian,Ne'mateh Eshgh,Googoosh,0.375,0.345
0kpHq2dN6mGgdwqtBCi3IL,iranian,Maah,Various Artists,0.476,0.718
4qSpAYXpEbxRoK0YJbbTMd,iranian,Be man Nagoo Dooset Daram,Dariush,0.523,0.25
5eboXMAJ5Hat5uXDirCUc7,iranian,Dooneh Dooneh,Mansour,0.905,0.918
3UdhDaergbIqFwgnMI7D4R,iranian,Tasnif Parvaneh Sho,Djivan Gasparyan,0.445,0.355
50ABRrzQvZoSlJuTAscxi3,iranian,Dokhtare Atish Pareh,Andy & Kouros,0.613,0.805
4YPlvL7Tb8SM0fB9il62bI,iranian,Noghteye Payan,Googoosh,0.733,0.587
2Nv4BMDbSPQvsE1HL1aju5,iranian,Siah Moo,Various Artists,0.849,0.911
0KuN6oUfMMbqWTYlS5pBJF,j-dance,VOLCANIC DRUMBEATS,Denki Groove,0.687,0.914
3Q5mg2q5xcdVTXeK6PJotD,j-dance,Diamond Sky,SHINee,0.422,0.807
7w9OnQtj4O3dCQtcYGhmHO,j-dance,Calculator,Remute,0.75,0.822
2wuga127ybbTVZCcd0zDP1,j-dance,Xposure (Blue Satellite Remix),Jafrosax,0.61,0.56
1LWqqB7IN0IBj6k36tx9lm,j-dance,Breeze,Genki Rockets,0.56,0.873
69IdvL8by3vuHC3YfmqMRG,j-dance,ヴィーナスの丘 / Venus Hill,Denki Groove,0.623,0.825
08MWcGvlOnhYk3a3rUNvjg,j-dance,Try Me,DEXPISTOLS,0.527,0.896
0Rl1VW5amZptbJZj0BYJJC,j-dance,HAPPY,J SOUL BROTHERS III,0.942,0.858
5NEc8qYlO0nofOGjG6NoAu,j-dance,Bright Like Light featuring Lena Fujii,DJ KAWASAKI,0.884,0.738
24lEpJ1mkfjnqPHMFzGeRg,j-dance,世阿弥,WEDNESDAY CAMPANELLA,0.488,0.715
1aKUYv886GupMvw0ptWI8S,j-idol,女はそれを我慢しない,Vanilla Beans,0.856,0.918
3BwPzABLaqZC7xbBfww6sb,j-idol,ようかい体操第二,Dream5,0.885,0.702
7DwNm2VA6D4SiM6bL0WvbP,j-idol,初恋,Idolrenaissance,0.643,0.902
78aA5jwyAPBJlnkiQexAZS,j-idol,FRIEND,LinQ,0.961,0.926
7LzT4SqAGH0gfeqSzXYla6,j-idol,WAR CRY,Ayumikurikamaki,0.487,0.978
583pvQTzHjMlF2FekJQisG,j-idol,鼓動の秘密,Tokyo Girls' Style,0.85,0.909
6n3UqTXdkBhCmCV1jBIz0B,j-idol,ちゅるりちゅるりら,Dempagumi.Inc,0.918,0.972
7BaFprtG9zdPvg18dUCzSo,j-idol,ゆうめいに、にゃりたい。,Wasuta,0.438,0.877
3BFFY7Zz5KCd1tsnxTBeCp,j-idol,SHOUT IT OUT,Da-iCE,0.79,0.765
3uJPDnuSP13LTEFPEJYMcG,j-idol,ワタシノユウキ,Team Syachihoko,0.443,0.959
1cqpwSj2BFeKYKavle5FYL,j-pop,SEASONS,Ayumi Hamasaki,0.189,0.629
2qvs6kFkbg7Rid4gUe5ZNJ,j-pop,Love Song,m-flo,0.561,0.652
6fTszgltK5YkMIMEJgG9KV,j-pop,つけまつける,Kyary Pamyu Pamyu,0.599,0.991
1uXxThEZxATjohZsEZtnvF,j-pop,DREAM NEVER END,Daruma,0.446,0.606
3rb5K4Cw0GsLsgjcSYAP9K,j-pop,リライト,ASIAN KUNG-FU GENERATION,0.557,0.935
7oSD1rdPsMqq02W9N1hhDV,j-pop,検索,Saku,0.676,0.973
4ovlVjiPYCIrviEIJDfrM3,j-pop,す き,Crystal Kay,0.421,0.409
4lRvXGgUgeduqWaxCLOUib,j-pop,S.L. Magic,SCANDAL,0.805,0.819
7e3cf0kGpfyIv6SfO1We9i,j-pop,最後は必ず正義が勝つ,AI,0.755,0.839
1H0hTGYUPMILDP6oHUwfCZ,j-pop,game of life,ササノマリイ feat. ぼくのりりっくのぼうよみ,0.578,0.758
769BPjCArqtOrVbklJ8Us9,j-rock,オノマトペメガネ,sasanomaly,0.8,0.637
6jhcFvAbEzyb1sZBtD3hwp,j-rock,Stuck in the middle,ONE OK ROCK,0.232,0.98
09rViFODqTVyV0alZa45WQ,j-rock,トーキーダンス,Hitorie,0.885,0.89
1gcZsQ0DCkak3gRlIvYfFR,j-rock,GO! GO! GO! GO! GLOW!,KEMURI,0.678,0.964
3M1EFtfvJSxLNpFWVXBhpF,j-rock,嵐のあとで,Galileo Galilei,0.386,0.601
2xTunX9wK2FWaFcJNnQ4zd,j-rock,花は誰かの死体に咲く,amazarashi,0.374,0.625
3iF4Laaa2ZILUgfCYhNdI6,j-rock,higher,MAN WITH A MISSION,0.507,0.916
3LQ7ZDFFXoVEMZzgNGMDSK,j-rock,C.S.L.,Nerd Magnet,0.74,0.91
0yNVxkunHLIDR0BvBNhm6F,j-rock,Dive For You,BOOM BOOM SATELLITES,0.167,0.91
0WaDmPzDfKw5ZAtPlHlXpL,j-rock,さよなら,THURSDAY'S YOUTH,0.298,0.474
4Kj2xLNaqnbA99wWl9dnrR,jazz,Collard Greens And Black-Eyed Peas - Rudy Van Gelder/24 Bit Mastering/1998 Digital Remaster,Bud Powell,0.677,0.392
6t65MC0hBqIXyiuaIL4JtT,jazz,The Thought Of You - Part I,Otis Brown III,0.565,0.528
09GsoLPdIpzs7WFIq0vbnZ,jazz,Like Someone In Love,Ben Webster,0.529,0.356
1R41BkqjEZSq5JyOr8pXcI,jazz,Skylark,Dianne Reeves,0.163,0.169
2PzI5zpqHHEbb1czdNUXSm,jazz,Stuff,Miles Davis,0.397,0.447
7FUvZCxuO3dWTZwowMITxi,jazz,La Louisiane,Joe Lovano Quartet,0.713,0.395
10TiIsRhDW0795Msycgs8E,jazz,Crooked Creek,Brian Blade,0.272,0.404
7fSwDksBCCucOLlAO9obm9,jazz,Cheek To Chico,Elmer Bernstein's Orchestra,0.815,0.226
02M2OoPaKPmkCl7kidq6nK,jazz,Theme for Maxine,Woody Shaw,0.455,0.33
4Kn24MbABUA6Yvage5UvrD,jazz,Harlem Nocturne,Quincy Jones,0.642,0.306
6rk3wcZdX2HwAjC0PHeOQw,k-pop,Trace (출처) [Scratch By DJ Tukutz],Tablo,0.388,0.793
3ev8mLuNKLLtCmrOLVcexO,k-pop,via dolorosa (고난의 길),JOYjin(조이진),0.284,0.221
1clLR4YXaRgd5MP1PCr5SM,k-pop,The Boys *Bring The Boys Out* - David Anthony Remix,Girls' Generation,0.828,0.852
6ShM2L8NSn3OkJGCYuGxNb,k-pop,Missing U (박재범 댄스 Scene),V.A,0.459,0.199
1zC7E7fjZ7lUgB72ZzukY4,k-pop,Let's Go Party,2NE1,0.0,0.0
6VyN1eW6TZLzDlRUrMv4Pm,k-pop,Bad Boy,BIGBANG,0.421,0.766
7hkIuoyuygGMnCMrPPGRJm,k-pop,Somebody,Pudditorium,0.353,0.326
38ieVc88O6Wznw3NxXhE78,k-pop,You Got Me,STi,0.582,0.556
65EDxAEoIiVJ6VjJV7III9,k-pop,IMAGINATION,부부(Booboo),0.376,0.465
1dqXykUZzgZfRbgi8mhJhB,k-pop,When The Love Falls (String ver.),Yiruma,0.174,0.146
5BDAbZToOXc7pH99TNJI3g,kids,Not An Egg,The Backyardigans,0.519,0.537
30DDy5TCb6DJGkOKiUdsER,kids,Night Mantra,Renee & Jeremy,0.608,0.127
7yQq0sQokJAV2qqc44J9Eu,kids,Dirt Made My Lunch,Banana Slug String Band with Michael Levy,0.68,0.198
19pisHVJ0gQXjAjXI1DIgP,kids,Turn! Turn! Turn!,Dan Zanes,0.393,0.294
6ZfHhdvi9zOxkShVzzzUJB,kids,"Twinkle, Twinkle Little Star",Dora The Explorer,0.623,0.632
0P4pY6DIaripmIywuJECzr,kids,Jesus Wants Me For A Sunbeam,Cedarmont Kids,0.463,0.188
7diiPqW0hWvSgbmsZq5iUu,kids,The Goldfish,The Laurie Berkner Band,0.639,0.519
4WGXdEXSxcs7ZJpzaFTxsD,kids,Popcorn,The Muppets,0.673,0.839
2BqDAUJBMCbNXf6y20PZpI,kids,Ode to a Shower Door,Randy Kaplan,0.853,0.736
6T8cDr9P6anYtaORts1Wd1,kids,So Long Song,Blues Clues,0.517,0.886
5EfHXTq8UPCFyPDvCNIKMm,latin,Kumbala,Maldita Vecindad Y Los Hijos Del 5to. Patio,0.527,0.368
3GhDnfO7J3zLTswYYrQFnP,latin,Mi Piquito De Oro,Ramon Ayala Y Sus Bravos Del Norte,0.92,0.85
4tAwP9QKeLEQJ2fgd1RWcY,latin,Detalles (Detalhes),Roberto Carlos,0.642,0.25
47ehW8KNY6XhEtwMYAY0br,latin,Ya Es Muy Tarde,La Arrolladora Banda El Limón De Rene Camacho,0.946,0.651
2iCOdoyDmWG3hWkbtH1KB2,latin,Amantes de una Noche,Natti Natasha,0.525,0.73
6SIrNxmmdbv1KUbFBu1PaN,latin,Bebe (feat. Anuel AA),Ozuna,0.582,0.688
0GcneTLJ5h1gPa1G5qnwSn,latin,Usted Abuso,Celia Cruz,0.683,0.596
5qFeMRz4TvetPmzjre9Dq7,latin,No Es Justo,J Balvin,0.721,0.811
3npbtkmTdUlRxGFxViDD0K,latin,Canta Corazón,Alejandro Fernández,0.832,0.715
19Tx1GJy2JGJP43yjZUK6u,latin,La Puerta Negra,Los Tigres Del Norte,0.969,0.538
026diiECT9Tc4xzM8kE6uK,latino,No Me Compares,Alejandro Sanz,0.55,0.784
7lOzUJzsELALh5FQsPKTEn,latino,Humanos a Marte,Chayanne,0.786,0.902
2xIZ74gMY794yuZir9zwgc,latino,Siguiendo La Luna,Los Fabulosos Cadillacs,0.816,0.439
5jCsUTkC9sbU3DeWrDSdJY,latino,Ay Vamos,J Balvin,0.915,0.784
22YrEL6IbDx4axzr8Wpw9M,latino,La Vida Es Un Carnaval,Various Artists,0.827,0.751
6WIZXts4eygCmeeu7pEsHI,latino,Prometo Olvidarte,Tony Dize,0.78,0.837
7MDUVH4ITohsIjdynRwCJp,latino,Dance with the Devil,Immortal Technique,0.237,0.871
5NOtC9vnvCuEy6IaNflffX,latino,Adentro,Calle 13,0.518,0.808
6I86RF3odBlcuZA9Vfjzeq,latino,Eres Mía,Romeo Santos,0.903,0.729
3tm3GG9BBOYhUzKWlS6A74,latino,Vivir Mi Vida,Marc Anthony,0.899,0.879
3F68lVGaMQ2yQQGsX8NExZ,malay,Sempurna,Andra & The Backbone,0.395,0.32
6Jdt1cKZrWaynFjk27H10O,malay,Ketika Kau Menatapku,Marshanda,0.852,0.806
1as6Qfl8wdbPMQRWAvQpff,malay,Gemilang,Jaclyn Victor,0.155,0.469
1d2LhZuH3QkBu6aUg5RjE0,malay,Sinaran,Sheila Majid,0.936,0.909
1Xeip30JhrxZrIk9sXJV9O,malay,Sing Your Mind (album version),Sherina,0.388,0.421
0GI6KBji23F1191IABn0FL,malay,Begitu Indah,Padi,0.234,0.525
2l02iUojbOtyEd1K2BFaLd,malay,Seksis,Various Artists,0.921,0.831
59BX5kR5GxryEqmXMCFhyh,malay,Mengintai Dari Tirai Kamar,Various Artists,0.196,0.551
4ksgoAjYOn7fGVG5SgqgAK,malay,Legenda,Dato' Sheila Majid,0.3,0.397
0PqzDOCkjPabANqGEMSdyn,malay,Semua Tentang Kita,Peterpan,0.14,0.303
5TkQbhQm9BXONk2agDo4w9,mandopop,紅豆,Khalil Fong,0.256,0.248
4OHaQq5eqpRgCqgVY3MpQY,mandopop,我愛的人,Jordan Chan,0.172,0.422
4iuuLSkNSzgCcqrE9lxzag,mandopop,大藝術家,Jolin Tsai,0.417,0.872
7rVZdB8tMg4Ik9nfDsaKYq,mandopop,媽媽,Van Ness Wu,0.505,0.46
2PbCgvC3dJhsh5MJBMZyWm,mandopop,結,Jane Huang,0.304,0.733
0J9VwZNdbi8lEyzzFyRvEE,mandopop,秋天1944,David Huang,0.283,0.586
4pd8DTOyrwXGZKDScFpFuQ,mandopop,最親愛的你,Christine Fan,0.375,0.407
54nVs0dpXxIKrWUSyNvofa,mandopop,微笑的約定,原聲帶,0.227,0.268
3TMDRN2175kRnRu3Xq7jMU,mandopop,愛一直存在,Rachel Liang,0.303,0.402
0Q4YuuiCuxIIKUw2fb1cmV,mandopop,我們的愛,F.I.R.,0.135,0.646
6ursmCnbc9oDRGa2yHKkoZ,metal,Roots Bloody Roots,Sepultura,0.261,0.874
3cdy3GBpBLSo9CogvaXLN6,metal,About That Life,Attila,0.473,0.903
5pnLt6PMHoPpbB7Wz3xRfO,metal,Mr. Crowley - 2002 Version,Ozzy Osbourne,0.36,0.822
4FXv0p8WvZc7eUyDzsi39p,metal,You've Got Another Thing Comin',Judas Priest,0.533,0.814
6bDVc03eMOMfvKez5qMAcq,metal,Still Counting,Volbeat,0.366,0.923
0cYduKz7njWaJ73PGn6OGW,metal,Amaranth,Nightwish,0.319,0.874
33n5sdlGT8UODTUr15EOWz,metal,Paradise (What About Us?) [Feat. Tarja],Within Temptation,0.428,0.928
0rSdhfeQmYAfzO3kcjsCpg,metal,Whore,In This Moment,0.544,0.883
4fj8NzcAJfVYelreg3I32V,metal,Love Hurts,Nazareth,0.407,0.486
2cLP3ysj6Al847SDOSuEqo,metal,King,Eluveitie,0.133,0.986
2WeSz9FLWE9RRIFDWtD5nc,metal-misc,The Trooper,Iron Maiden,0.62,0.866
0lCwaZYSRy6q0jLmnYiQxi,metal-misc,Laid to Rest,Lamb of God,0.158,0.959
6iC4yNDnwpSJ61Sz8g6EDG,metal-misc,Carrion,Parkway Drive,0.428,0.969
1L6KRFCqkFkhutZTT68RhS,metal-misc,Death And The Labyrinth,At The Gates,0.514,0.97
5RHG4SQ6iJ1qQJmt3EFJCX,metal-misc,We're Not Gonna Take It,Twisted Sister,0.922,0.924
0z09OVa4ZNJ4oQydl9XolX,metal-misc,Adrenalize,In This Moment,0.43,0.96
44AxeBXrK9LQlGjXyT2oZQ,metal-misc,Run to the Hills,Iron Maiden,0.471,0.951
1KmvBtP8pDb5CnKVmbwx2p,metal-misc,No More Regrets,Arch Enemy,0.184,0.967
5bRH9GFQtDYAFgvAh63T6v,metalcore,When The Sun Sleeps,Underoath,0.169,0.993
