id,genre,trackName,artistName,valence,energy
7qrtGo6eg8VyKIUMNjv99Q,metalcore,"Grow Up, Peter Pan",Adept,0.282,0.929
4geHi4niVBx4lQ4Nku1Q3t,metalcore,Afterlife,Avenged Sevenfold,0.391,0.95
7yQoia91vAFSDUV4jagl1E,metalcore,Last to Know,Bullet For My Valentine,0.647,0.99
1C5eTNM3MGyrFNi4wAZN7m,metalcore,Off the Heezay,Bring Me The Horizon,0.177,0.968
0UgU6BsTk0xgMTAqCu8Uz9,metalcore,Generation: Hate,Memphis May Fire,0.377,0.99
0pex9LH0aWWgs8uGKNbbd4,metalcore,A Dance With Aera Cura,Miss May I,0.191,0.988
4IOzoExDB3h0UOatkVwNr3,metalcore,The Great Hendowski,Of Mice & Men,0.376,0.986
7Iktq80p3j9YvN8Pzi7FXc,metalcore,Second Heartbeat,Avenged Sevenfold,0.342,0.984
0FgkGSeoGf5SYK14z8hahh,metalcore,"Breaking Out, Breaking Down",Bullet For My Valentine,0.344,0.936
21cBps2oQyKTSvZq7sygLH,minimal-techno,Clean Getaway,Pan/Tone,0.448,0.601
3KXcrSQgjH17ni8En7rhIe,minimal-techno,NTMYT,Marek Hemmann,0.682,0.689
7C7K581CNd6yG5xTLQFE9k,minimal-techno,Stuggi Nights - Original Mix,Various Artists,0.799,0.558
43kC4yxdxP2L5IfBVYUirX,minimal-techno,Love Never Sleeps - None Remix,Seth Troxler,0.567,0.684
31svuMCYXArie3OVA2D5y9,minimal-techno,Deep Throat,Claude VonStroke,0.177,0.796
6eNzyzmRASC5gz5sorpo0W,minimal-techno,You're Not A DJ - Luna City Express Kung Fu Mix,Various Artists,0.621,0.725
0BBwsHRzLcKDiCGdvYi1ez,minimal-techno,Sideslap - Original Mix,Minimal Lounge,0.29,0.636
6xzXAHalia10NOuAwTUoVE,minimal-techno,Big Lucky,Various Artists,0.194,0.81
6Osh28CInzBfrQyric2oep,minimal-techno,Klondike,Various Artists,0.475,0.754
44ytk3gzo5smPd6ecbbTSL,minimal-techno,Minimal Machinist,Spektre,0.145,0.514
41FnNTSyRaEw4m4kaGr7h5,movies,Sorrow,The Lyndhurst Orchestra,0.0433,0.133
42sJ8y5Z3lUkmWFRdUUaUI,movies,Shelob the Great,Various Artists,0.0394,0.331
4qqfI5oNO53a6W7nWfutKH,movies,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",Various Artists,0.858,0.463
60lpxsz5DjjZAChH8dzFDt,movies,Making Christmas,Various Artists,0.256,0.386
7FCNAQWZQhzG4YN1Y8OBbX,movies,"Heimr Àrnadalr - From ""Frozen""/Score",Various Artists,0.0554,0.0757
5UqqOfFa9DYXALpCCF8VwB,movies,(I've Had) The Time of My Life,Various Artists,0.485,0.665
2TEW9YkQDKRHUxCHbEn0Gk,movies,Live And Let Die,Various Artists,0.208,0.479
0k1zElVBehCAzAa975af71,movies,A Small Measure of Peace,Hans Zimmer,0.0338,0.111
6Fyx7qrx8dtOmzX0VVwmHl,movies,The Tour,James Newton Howard,0.0324,0.059
6M4hBkdml7QIB502hzBCK8,movies,Something There,Various Artists,0.568,0.236
6iSMbZw9CeVPP7eyuIkcoq,mpb,"Redescobrir - Live At Credicard Hall, São Paulo / 2012",Maria Rita,0.524,0.812
1U2NsgEtlufc9QzQQkbS9p,mpb,Oi do Mal Irremediável,Móveis Coloniais de Acaju,0.577,0.787
1exoFKsYHfr8iNd8ExW7X0,mpb,Mais Perfumado,Adriana Calcanhotto,0.95,0.407
5xLNaGf06zKccd1M0lDYnj,mpb,Amar Amor,Ana Cañas,0.42,0.12
1NjyJYoTEAyUDd49vtsDYR,mpb,Quinze Anos,Djavan,0.418,0.407
2x6usZA1U6sWdRrlXbbTN5,mpb,Fotografia,Vanessa Da Mata,0.563,0.309
4uIlQuVBsLjokySaezNAUM,mpb,"Do Nada, Me Jogaram Aos Leões",Maria Gadú,0.681,0.783
1PGNI3f5Ui2efsJ707WBR8,mpb,Juritis e Borboletas,Geraldo Azevedo,0.068,0.276
3OmptumIjurgLGgR80C7aX,mpb,Garganta,Ana Carolina,0.686,0.67
34vieSxjRcQOwLZyXV52tE,mpb,Justiça cega,Zé Ramalho,0.858,0.479
3NzdDs8gDR7e8hoxbJ0CxP,new-age,Something to Believe In - Remastered,Clannad,0.309,0.739
0oNIxE00cj4YrU2WaHGpwC,new-age,In The Garden Of Souls,Vas,0.0723,0.324
2UKYMN7VnsQo40n0qCt6Sa,new-age,Porcelain,Moby,0.332,0.637
31MrDAfwhRXhk9dtCqtITX,new-age,Bylar - NORMAL,Various Artists,0.152,0.496
0bqaVNcyTlMWPCLZCeiYgC,new-age,Prayer,Secret Garden,0.1,0.218
3El6i4LszkLB5YwnhEhp6Y,new-age,Beyond The Invisible,Enigma,0.164,0.69
47CAzSkU7oKkTcWJbtGzdJ,new-age,The Treasure Caves,Diane Arkenstone,0.341,0.54
5EqAqX0FlX8lT9huuq2YZY,new-age,A Love For Life,Yanni,0.53,0.461
2ihCaVdNZmnHZWt0fvAM7B,new-age,Little Talks,Of Monsters and Men,0.417,0.757
4hqxOUdwMTjYFlPHYOiDqp,new-age,In The Court Of The Mermaid,Various Artists,0.195,0.16
1SC5nZeOBQ1weE86ho1Yxm,new-release,What I Never Knew I Always Wanted,Carrie Underwood,0.366,0.782
6CXFCte6QUmKbElWdJdjbb,new-release,Working For It - Bonus Track,ZHU,0.502,0.715
3A2XKObGNiNjSZlQVv8Tq0,new-release,Sitcom,Coleman Hell,0.63,0.73
6QS5GEuM3Nyowck5PawQvL,new-release,"You Mine (feat. Trey Songz, Jeremih & Future)",DJ Khaled,0.392,0.906
16cMQI1Z2zGbD37o6h7Zks,new-release,Easy,Seinabo Sey,0.387,0.529
14c6Q17DoHUY4A2u9HlxxL,new-release,Hyde,Astrid S,0.22,0.404
4AZVyZIcNwRov50o2s1c0i,new-release,Magic Hour,Aoife O'Donovan,0.478,0.459
2JmvwF29iUVb3oEFW4Bvf3,new-release,New York City,The Chainsmokers,0.0624,0.639
0TMWGCBG1KdnEGwQhagp3t,new-release,Speechless (feat. RKCB),Candyland,0.389,0.824
2aB6ePZ506uV0hQRdQaFHw,new-release,Air,Basenji,0.179,0.663
3XzmZhZDx0Yfz0rsM5yab8,opera,"Un ballo in maschera / Act 2: ""Teco io sto...M'ami, m'ami""",Giuseppe Verdi,0.0662,0.261
7nz35Mjf371haJGr4Kcyfx,opera,Per Amore,Andrea Bocelli,0.17,0.266
0vR7Slji803NoLAfvw1roW,opera,Sogno - Extended Version,Andrea Bocelli,0.0913,0.322
1HXlAJFp5PqEkz9aAYY1Tc,opera,"Le Nozze di Figaro, Act 2: Quanto duolmi, Susanna",Wolfgang Amadeus Mozart,0.19,0.0383
4b5sq1IALv1bJ864UNgzj3,opera,La Dona E Mobile,The Three Tenors,0.68,0.307
6wSzlr0PyWwMdVmX5eCioN,opera,"Puccini: Manon Lescaut, Act 2: ""Oh, sarò la più bella!"" (Manon, Des Grieux)",Giacomo Puccini,0.087,0.234
2xXXZdKOGLSa9LxMeHLArQ,opera,"Otello / Act 4: ""Niun mi tema"" - Live At Chicago / 1991",Giuseppe Verdi,0.0452,0.129
40FNDrAhut2cGqHm7DEwDl,opera,"Les Contes d'Hoffmann / Act 2: ""Belle nuit, ô nuit d'amour""",Luciano Pavarotti,0.0561,0.0919
0MtkE19tDWclGG3kRPK35A,opera,New York New York,Original Film Cast,0.77,0.673
5ekrMXqUaOtJxlumt3JmG5,opera,"Carmen / Act 1: ""L'amour est un oiseau rebelle"" (Havanaise)",Claudio Abbado,0.247,0.0333
52xDEWKIcBTCZUk1hXdf9E,pagode,Flash Back,Gustavo Lins,0.81,0.829
3qQsT5kLu3V8T21M7fIWrl,pagode,Facada,Thiaguinho,0.962,0.861
4l0NiDpDRlXqkiGNFdmdLS,pagode,A Batucada Dos Nossos Tantãs/ Samba Pras Moças,Grupo Pagode,0.854,0.886
4CqqYjhSXRznJvIHh0wzgz,pagode,O Dono Da Dor,Zeca Pagodinho,0.69,0.807
3VL9nCr9DGX9BWYBxB2FVG,pagode,Mulher de Hoje em Dia,Alexandre Pires,0.616,0.715
6VptpesC8Al1d6S2Pr8cie,pagode,Raio de Sol - Ao Vivo,Art Popular,0.966,0.826
6tJVpsuAso4yFUxLqofx7E,pagode,Vem Pro Meu Samba - Ao Vivo,Pixote,0.614,0.829
2WK701G6JE8B92jWiZbJ04,pagode,Sede,Jorge Aragão,0.709,0.686
25qaSmibIbG2ik3bKLfa0f,pagode,Um só sentimento - Ao Vivo,Bom Gosto,0.794,0.71
3z15n81JtTYPkTaJHtYgyO,pagode,História Combinada,Pique Novo,0.8,0.678
5xrjJANQXCLXeMbNMugyaZ,party,Jubel - Original Mix,Klingande,0.194,0.472
6J5sxraPPZ4b0CVOGAgpXj,party,I'm Different,2 Chainz,0.704,0.702
6czR937sAtt4KbrZZPCYHA,party,Gucci Gucci,Various Artists,0.888,0.891
7n6ibfsRHhCb1Ccl9Fg2CZ,party,Scream & Shout,will.i.am,0.473,0.616
7hpGGPTNTgdmyjtudEmLfX,party,My Nigga,YG,0.785,0.475
4MeDnO5yA2Zi6IMlVApRci,party,Freek-A-Leek,Petey Pablo,0.632,0.691
3GpbwCm3YxiWDvy29Uo3vP,party,Right Round,Flo Rida,0.705,0.672
56QCGK2tyUmlma8k94zLal,party,Miami 2 Ibiza,Swedish House Mafia,0.653,0.936
2dLLR6qlu5UJ5gk0dKz0h3,party,Royals,Lorde,0.337,0.428
6Sy9BUbgFse0n0LPA5lwy5,party,Sandstorm,Darude,0.587,0.965
3BqsUeCJGuMijPts9ynOzy,philippines-opm,Hinahanap-Hanap Kita,Rivermaya,0.734,0.697
1HjC5IXtSOnawgg2hkN3nE,philippines-opm,Wala Na Bang Pag-ibig,Lani Misalucha,0.359,0.498
4hVo74mLxZ4hxyuU65GZf0,philippines-opm,Muling Magmamahal,Angeline Quinto,0.239,0.5
7fz2IMaGic2lXn4SB8fBJW,philippines-opm,Gano'n Lang Talaga,Bituin Escalante,0.162,0.396
0qoutu3lGcPyjLRArFbMfd,philippines-opm,Scared to Death,Various Artists,0.22,0.472
2NGtNwJYx0ntguE5SxD2Zw,philippines-opm,Ikaw Nga,Various Artists,0.363,0.464
263GoxzLvSpqk98aIfQCKa,philippines-opm,Ikot-Ikot,Sarah Geronimo,0.37,0.589
5GnYPm0AbR2wcqzWTUiHRT,philippines-opm,Bituing Walang Ningning,Sharon Cuneta,0.233,0.55
0S3J3ba1wuytMDUyrTSEUk,philippines-opm,Elesi,Rivermaya,0.612,0.713
6mhXSGcFbZgZSu0sAs31DX,philippines-opm,Huwag Ka Nang Umiyak,Various Artists,0.204,0.469
4rjSWn7rGmLGoonWCXwHdM,piano,If I Could See You Again - Original,Yiruma,0.0916,0.221
0VLascXUZ2Ze2u5kUD5J1f,piano,I Giorni,Ludovico Einaudi,0.0495,0.0314
4Iv0O5Cf9ziJ1akpIOyaDz,piano,Standing the Storm,William Joseph,0.222,0.442
6lYbh2Y2tD7UuXUZnWartn,piano,Smells Like Teen Spirit,2CELLOS,0.533,0.406
5waVFIcYEKWQDYmYLPJAfe,piano,Si,Nils Frahm,0.16,0.0025
3SxA7CWhiMTxNLOGg27PJS,piano,1. Gymnopédie,Erik Satie,0.192,0.00807
6d6eYxsrYg3edt3B4Oi0gE,piano,Hummingbird,George Winston,0.2,0.344
6qwSD7T9ENQecUxKRDFgwA,piano,And I Love You So,Richard Clayderman,0.212,0.222
1Hc9rfFRsUE8nyKDnyXg7f,piano,American Beauty,Thomas Newman,0.0558,0.00712
2Okwul6JYHo2ynV6o6PUoH,piano,"Goldberg Variations, BWV 988: Variation 3 a 1 Clav. Canone all'Unisono - 1981 Version",Johann Sebastian Bach,0.893,0.243
1z15fhSgN6U2k4gqA1Zu4j,pop,Something New,Zendaya,0.308,0.773
0wwPcA6wtMf6HUMpIRdeP7,pop,Hotline Bling,Drake,0.552,0.628
5pvVAwQbuFoR7LkcicrKnk,pop,Obsession (feat. Jon Bellion),Vice,0.466,0.559
0VgkVdmE4gld66l8iyGjgx,pop,Mask Off,Future,0.281,0.434
7KcGEssn7BnJdTgildK5y0,pop,No Frauds,Nicki Minaj,0.432,0.558
4RXpgGM7A4Hg7cFBoH5KyF,pop,Hey Brother,Avicii,0.458,0.78
4XPWKmy05Rcff6TLHNoNF8,pop,Ghost,Ella Henderson,0.468,0.84
2iJuuzV8P9Yz0VSurttIV5,pop,Scream & Shout,will.i.am,0.501,0.685
3T4UodGkfZObJ43RtA5KFU,pop,Connection,OneRepublic,0.624,0.602
2GAIycsMaDVtMtdvxzR2xI,pop-film,Bohemian Rhapsody - Remastered 2011,Queen,0.228,0.402
7npa4tbCnEb6KNj44rOl8M,pop-film,Johnny B. Goode - Single Version,Chuck Berry,0.934,0.922
20yaQDVW6gefTsdoa9Out7,pop-film,"Ghostbusters - From ""Ghostbusters""",Original Soundtrack,0.767,0.758
2qSh6XPZeV5XgCsKEFnajj,pop-film,Misirlou - Single Version,Various Artists,0.591,0.854
6S9lcjREUTU4Yv5y7oMcv2,pop-film,Woo Hoo,Various Artists,0.961,0.811
15MJ5NThPjj6xhPcts8MiY,pop-film,"Take My Breath Away - Love Theme from ""Top Gun""",Various Artists,0.547,0.719
3CJ60azPXtva8OdBsxSA7a,pop-film,Mrs. Robinson - Single Mix,Simon & Garfunkel,0.787,0.456
74JdR9aXE6I74oS1BVRsvb,pop-film,O-o-h Child,The Five Stairsteps,0.664,0.754
3iJWxZYv5FNcfGcOdgbq2P,pop-film,Peggy Sue - Single Version,Buddy Holly,0.602,0.515
0OzwLNVnzfG43IyQB2RMPH,pop-film,Don't You (Forget About Me),Simple Minds,0.696,0.697
58R6kUZMqRs93LOPxwIxds,post-dubstep,Maybes,Mount Kimbie,0.173,0.843
4gr2Iw9NggTrGjvrurEfA6,post-dubstep,Ann Arbor Part 3 & 4,Shigeto,0.272,0.683
50538SfSYDEsurPNC1A9st,post-dubstep,Black Orchid,Zomby,0.13,0.819
22mThDEalRCAKiDAKEouvQ,post-dubstep,New Worlds,Slugabed,0.213,0.749
7IutiKPWKie0KbiYXbMrpL,post-dubstep,Flikr Of Ur Eyes,Swarms,0.067,0.71
2WIkFIM8teoFQwpFmDgPuW,post-dubstep,9 Samurai,Various Artists,0.123,0.332
1ZJAcCR4H2zvm8oDv9dl22,post-dubstep,Our Love Comes Back,James Blake,0.138,0.198
0GoeLehz2jAcQjgo3pboaX,post-dubstep,Odessa,Caribou,0.622,0.913
2DYL8jO8f44DyDt9Oe4nHE,post-dubstep,Fleur,Various Artists,0.269,0.853
1Csls1NgwzKjlvJNq2MWxe,post-dubstep,MysteryBuds featuring Knxwledge,"Sir Froderick feat. Wise, Zaphryn, Messi, Suzi Analogue, Josh Hey, Stainless Steele, Woizer, Karniege, Devwho, Swarvy, Ahnnu & Knxwledge",0.545,0.956
0vGTCieaKwhonFTkINSSOF,power-pop,Horizon,Let's Active,0.121,0.493
5Kfes8hz92cNIcAzu1nJPp,power-pop,I Need You,He Was Fab,0.328,0.78
7LdKMBKthcdBnAqlAIGqCB,power-pop,See A Little Light,Bob Mould,0.783,0.774
5xC8uOesnn0udeXAYlAnoY,power-pop,Alright,Supergrass,0.701,0.958
3Ib3SJV8ZXuLvDiDb2w1As,power-pop,Runaway Train,Soul Asylum,0.53,0.714
0gpW5wE0qugARopl0qXrTO,power-pop,Wasted Pretty,The Figgs,0.693,0.866
1Ug2Z35QlniWMPEVj6FBBf,power-pop,1000 Miles Away,Hoodoo Gurus,0.289,0.807
37KQIn7eGulnn9hvLL9Cbe,power-pop,Linger On,Arlo,0.379,0.759
2tmejzY0b2G9Z3uGzUcx2D,power-pop,The Old Laughing Lady,The Orange Peels,0.472,0.795
6IhO1SFSXya8I9ixP8RzAb,power-pop,I Saw the Light,Todd Rundgren,0.81,0.833
3jdzd8iv3Nu6sZOhd6aPqj,progressive-house,Love and Run - Original Mix,Tiësto,0.2,0.918
0hGSr4bb26syMkhIiPGNNe,progressive-house,Turn It Up,Tiësto,0.307,0.936
1DJ6qWiEX8dgkmD3l4UhYC,progressive-house,Starlight - Original Mix,Hard Rock Sofa,0.114,0.684
2Qgkb3YCC9WozZdrlFvCW9,progressive-house,Rift - Original Mix,Matt Lange,0.553,0.48
1S2rGPTENgWkaI5wUTlPvR,progressive-house,Like Home - Dannic Remix,Nicky Romero,0.262,0.837
4ua0IepBEISCWwF8dTJvcU,progressive-house,Ghosts 'n' Stuff,deadmau5,0.517,0.617
5vjN7RZWtwpUYUGuwQ6dzO,progressive-house,Sweet Dreams - Avicii Swede Dreams Mix,Avicii,0.121,0.658
7Jn9PHHpA3YxJhCPqK7hy1,progressive-house,Rip It Up - Nicky Romero Edit,R3HAB,0.42,0.99
4SdaUm32qXtwFulBAzkHkW,progressive-house,Lightning - Original Mix,Various Artists,0.398,0.745
1R6SFQVLcAe3Og6NA83fGR,progressive-house,Invincible - Original Mix,Borgeous,0.289,0.784
7c7chSEgVVVZnUgh9U0EL4,psych-rock,Sailor,The Holydrug Couple,0.726,0.674
0CJ6erKPTP8xFJHpJ5Awew,psych-rock,President Gas,The Psychedelic Furs,0.755,0.911
372Mb1YaODe83qzKK7mfQR,psych-rock,Tiny Circle,Wolf People,0.806,0.73
6yr8GiTHWvFfi4o6Q5ebdT,psych-rock,'Till I Collapse,Eminem,0.1,0.851
14hykKy6TC9y6chiptCtje,psych-rock,Who Do You Love - Pt. 1,Quicksilver Messenger Service,0.832,0.56
3jBCwLVmmfKUH8321N4bdd,psych-rock,Shifting Sands,The West Coast Pop Art Experimental Band,0.655,0.585
4IcTpvoM4dXXEIRtHFnRlj,psych-rock,Maybe The People Would Be The Times Or Between Clark And Hilldale,Love,0.889,0.583
0jO6tZx2oorepWmNNUhso6,psych-rock,Sister Europe - Remastered,The Psychedelic Furs,0.775,0.599
5a8pT7EetH5fSv7VGEz8tN,psych-rock,Us And Them - 2011 Remastered Version,Pink Floyd,0.126,0.302
1KxrcriMwflmI0nJ20IDgR,psych-rock,Runway Houses City Clouds,Tame Impala,0.355,0.754
48O6kz322Dzu1R6Al5147q,punk,MakeDamnSure,Taking Back Sunday,0.432,0.837
6rCCIxfPqDispLNSLIkFow,punk,Dead Tired,Dead Tired,0.162,0.98
4SdM8S3g7MZjEnbtU6eyXP,punk,Cool Kids,Screeching Weasel,0.865,0.898
6qsPA9vaeZZrnUQy7bFkKK,punk,Tonight I'm Burning,Bombshell Rocks,0.515,0.9
7bFNtX22XJMy5TuEpQfa3C,punk,New Girl,The Suicide Machines,0.907,0.96
3Pfo2iLAQge5T3g7sr8Rwn,punk,At Peace,Back At North,0.66,0.949
0k483dcMGE6ylstRbUss1p,punk,Heart Attack American,The Bronx,0.319,0.976
4UuHWIkAWnN176A2rx7YFB,punk,1985,Bowling For Soup,0.853,0.878
290Nebw3BG2toIgk1pMi3p,punk,Show You No Mercy,Cro-Mags,0.305,0.947
7nK1eZPegv4cSZkpcF1pbQ,punk,Like Porcelain,18th & Addison,0.687,0.848
0NNA2tzaUeaMJl1EkwhjeJ,punk-rock,Bullion,Millencolin,0.176,0.971
5xFX08vfoV1FEB2KeRqeqa,punk-rock,Give You Nothing,Bad Religion,0.353,0.988
6focoSGn0PDqhZvTFLhvsc,punk-rock,Carpe Diem,Green Day,0.796,0.93
7u5dBtASrtOuBTTZjJrvuJ,punk-rock,My Hero,Foo Fighters,0.301,0.925
2rY6UELLt9wL18VNpsQ6lq,punk-rock,Never Wake Up,Sum 41,0.761,0.979
0N8c4Yf3gp8KnngZggvpqi,punk-rock,The KKK Took My Baby Away - 2002 Remaster,Ramones,0.517,0.928
5Wss0p07ktqwa3qqrQ2sTB,punk-rock,Days Go By,The Offspring,0.293,0.976
3N5wUrnulGRc9LLSz0rQFb,punk-rock,The Grouch,Green Day,0.597,0.994
2wEjPgOCEczmjlvq60LyQi,punk-rock,Girls / Girls / Boys,Panic! At The Disco,0.965,0.924
5c0gNby3UO6SEk5uJvdSMz,r-n-b,Fill Me In,Various Artists,0.858,0.742
5NgJ7S0URHkpJvHxmRKy2j,r-n-b,Heal (Find A Way),Brian Courtney Wilson,0.508,0.468
2yI8omCrTAyrTcK7NRppu7,r-n-b,Ocean (feat. Jacquees),TK Kravitz,0.341,0.264
7lurcq2Yw96B1K0KOJAHxg,r-n-b,Southside,Lloyd,0.448,0.404
2Yia0Gh4n61fPAjrNE5i2t,r-n-b,I Don't (feat. YG),Mariah Carey,0.33,0.616
0tNuJpBgtE65diL6Q8Q7fI,r-n-b,On & On,Erykah Badu,0.346,0.403
3XKIUb7HzIF1Vu9usunMzc,r-n-b,Maria Maria (feat. The Product G&B),Santana,0.68,0.601
3F1gjSkTX9kvxOo6BnlRNd,r-n-b,Losing,H.E.R.,0.134,0.349
3qctHDUP0kCYj0kUGVQcIP,r-n-b,Love a Loser (feat. G-Eazy),Cassie,0.374,0.628
5hJFhO9dvhJoDvUZZ9iWSw,r-n-b,Adorn,Miguel,0.235,0.576
6HFbq7cewJ7rPiffV0ciil,rainy-day,A Sky Full of Stars,Coldplay,0.162,0.675
3jfr0TF6DQcOLat8gGn7E2,rainy-day,Do I Wanna Know?,Arctic Monkeys,0.405,0.532
5Anh8jULgeUgciLHCR25Mk,rainy-day,Like A Star,Corinne Bailey Rae,0.142,0.226
34KTEhpPjq6IAgQg2yzJAL,rainy-day,Californication,Red Hot Chili Peppers,0.328,0.767
3yKBYDAHZHeUSYtYv0O2Xo,rainy-day,Dark Days,Northern Faces,0.304,0.69
4otlebsxCO4QvYP07bq6wh,rainy-day,Sanctify Yourself - Remastered 2002,Simple Minds,0.719,0.911
1ak5FE0KQhroqIXSVu8Mtk,rainy-day,Coat of Armour,George Ezra,0.225,0.331
161DnLWsx1i3u1JT05lzqU,rainy-day,Talking to the Moon,Bruno Mars,0.0784,0.59
0MhCb3iakymVqQIOeYPSUf,rainy-day,Soldier,Gavin DeGraw,0.49,0.74
65HPq14phBgWZA9DuFabYi,reggae,REGGAE Music Again,Busy Signal,0.913,0.794
1dTCwGjVspJIpA318cquIy,reggae,Mama,Various Artists,0.765,0.697
35Dh7WSf3vVJZ5UYPuXlxk,reggae,bike back,Various Artists,0.929,0.635
1ZPsdTkzhDeHjA5c2Rnt2I,reggae,Beach In Hawaii,Ziggy Marley,0.874,0.458
5M9JYhCEojXoMJbWa03i9F,reggae,I Need A Roof - 2001 Digital Remaster,Mighty Diamonds,0.783,0.567
5dNTgejzqUITrZUy08EnaO,reggae,Strangers in the Night,Glen Washington,0.818,0.637
06rX7e9biKvoX2tpx8IgXT,reggae,Heart Of Rub-A-Dub - Live,Gentleman,0.899,0.8
7aaolDePPIar8HWDRTQ6AY,reggae,Ice Cream Love,Johnny Osbourne,0.781,0.65
4yHUoSufJszmt3vP3HPlda,reggae,I Am I Said,Mikey Spice,0.668,0.608
3ogTxE5jXMZyACvUcVmcg7,reggae,Kush Inna Mi Brain,Various Artists,0.592,0.7
4NCLHXgKBCuFAf6m20sFKj,reggaeton,Ponte Pa Mi,J Alvarez,0.598,0.707
04uA3BJ1Rj8DBKkpKCABJx,reggaeton,Mírala Bien,Wisin & Yandel,0.713,0.856
0YoBveHiFObd3l7Cec8gyG,reggaeton,Movimiento De Caderas,Rayo & Toby,0.667,0.576
0xhFqVpQRuX7FdQxCewMK6,reggaeton,Si Me Necesitas,Baby Rasta & Gringo,0.92,0.764
6l3dQcg2yJWgDhgCKJUe2o,reggaeton,Que Buena Tu Ta,Fuego,0.883,0.812
5fXs8afqNK3PQ3l3zHdXNl,reggaeton,Noche De Entierro (Nuestro Amor),Luny Tunes,0.38,0.773
3qblRaS6LNQlfr2iFdisRh,reggaeton,Mal De Amores,Juan Magán,0.475,0.792
72tAU6b10AgYfEFKrykp8J,reggaeton,No Te Veo - Remix,Casa De Leones,0.966,0.878
7lvoSZYvrBza2EX6qtxBMh,reggaeton,Nadie Te Amará Como Yo (Remix) (feat. Zion & Arcángel),Dyland & Lenny,0.712,0.791
2UPfiKisNceDee4VFcdoZx,reggaeton,Permitame,Various Artists,0.895,0.66
0fPf9CDFzVnHpcfld5XVtO,road-trip,You've Got The Love,Florence + The Machine,0.398,0.708
1Xsxp1SEOxuMzjrFZhtw8u,road-trip,Next To Me,Emeli Sandé,0.391,0.81
3n69hLUdIsSa1WlRmjMZlW,road-trip,Breezeblocks,alt-J,0.293,0.658
0YSwhpumhEBEpkH3nSTc26,road-trip,If You're Going Through Hell (Before The Devil Even Knows),Rodney Atkins,0.78,0.9
3i3GeK0qLQybu4ah42YmCY,road-trip,Smooth (feat. Rob Thomas),Santana,0.96,0.924
3G6hD9B2ZHOsgf4WfNu7X1,road-trip,Team,Lorde,0.416,0.578
1UBQ5GK8JaQjm5VbkBZY66,road-trip,Sharp Dressed Man - 2008 Remaster,ZZ Top,0.446,0.859
24NwBd5vZ2CK8VOQVnqdxr,road-trip,Sweet Emotion,Aerosmith,0.491,0.76
675Oxp969Xt3KYhHvO069r,road-trip,Lemon Drop,Pistol Annies,0.761,0.497
14EORgkbXqIx5K4Haucmnb,rock,Absolute Zero,Stone Sour,0.619,0.988
0HqNyWt20oyqntGSOf4lY9,rock,Run To You,Bryan Adams,0.648,0.663
0dOg1ySSI7NkpAe89Zo0b9,rock,Born in the U.S.A.,Bruce Springsteen,0.584,0.952
4pckuF6VOu58o1pMFUdlPW,rock,Burn it to the Ground,Nickelback,0.65,0.911
